eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
197904050011,1979,4,5,,0,,185,Spain,8,Western Europe,Navarre,Pamplona,42.817988,-1.644184,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,2,Restaurant/Bar/Café,,Bar,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1,,,0,,,1,3,Minor (likely < $1 million),5000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197904060004,1979,4,6,,0,,185,Spain,8,Western Europe,Basque Country,San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,French Consulate,69,France,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite - 4.4 lb,0,,,2,,,1,3,Minor (likely < $1 million),5000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197904060007,1979,4,6,,0,,185,Spain,8,Western Europe,Basque Country,Tolosa,43.136978,-2.073914,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Tolosa Police,"Adolfo Marinas, Police Informer",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistols,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197904070001,1979,4,7,,0,,185,Spain,8,Western Europe,Basque Country,San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,National Police,"Gines Pujante; Juan Peralta; Miguel Orense, Policemen",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,3,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197904090001,1979,4,9,,0,,185,Spain,8,Western Europe,Basque Country,Villafranca de Ordizia,43.054198,-2.178116,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Machine Shop/Traditionalist Carlist Party *,"Dionisio Imaz Gorostiza-Goiza (55), owner/leader",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistols,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197904150002,1979,4,15,,0,,185,Spain,8,Western Europe,Basque Country,San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Popular Alliance (Pro-Facist Group),"Gerardo Gomez Chaos, Secretary in San Sebastian",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197904170005,1979,4,17,,0,,185,Spain,8,Western Europe,Basque Country,Villafranca de Ordizia,43.054198,-2.178116,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Civil Guard,"Juan Batista Garcia (25), civil guardsman",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,2,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197904220005,1979,4,22,,0,,185,Spain,8,Western Europe,Basque Country,Beasain,43.047076,-2.204605,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,Railroad tracks,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197904260004,1979,4,26,,0,,185,Spain,8,Western Europe,Andalusia,Seville,37.38264,-5.996295,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,French Consulate,69,France,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197904260005,1979,4,26,,0,,185,Spain,8,Western Europe,Andalusia,Seville,37.38264,-5.996295,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Bank,69,France,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197904280001,1979,4,28,,0,,185,Spain,8,Western Europe,Basque Country,Durango,43.169068,-2.632655,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Traffic Police,"Pedro Ruiz Rodriguez, Traffic Policeman",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearms,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197904300019,1979,4,30,,0,,185,Spain,8,Western Europe,Basque Country,San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,consulate,69,France,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197904300024,1979,4,30,,0,,185,Spain,8,Western Europe,Basque Country,Onate,43.032888,-2.411348,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Civil Guard,"Juan Diaz Roma (28), Civil Guard",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Bomb,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197905020018,1979,5,2,,0,,185,Spain,8,Western Europe,Basque Country,Villafranca de Ordizia,43.054198,-2.178116,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Civil Guard,Policemen,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,5,Firearms,2,Automatic Weapon,,,,,,,,,Automatic firearm; Automatic firearms,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197905040016,1979,5,4,,0,,185,Spain,8,Western Europe,Basque Country,Santurce,43.3282,-3.031509,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,2,Restaurant/Bar/Café,,bar,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Unk,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197905050013,1979,5,5,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,4,Multinational Corporation,,Renault car firm,69,France,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197905170017,1979,5,17,,0,,185,Spain,8,Western Europe,Basque Country,Lemorieta,43.208759,-2.774116,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,1,Business,2,Restaurant/Bar/Café,Indep business,"Antonio Perez Garcia (48), bar owner",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,5,Firearms,2,Automatic Weapon,,,,,,,,,Automatic firearm; Automatic firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197905250004,1979,5,25,,0,,185,Spain,8,Western Europe,Madrid,Madrid,40.416691,-3.700345,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Army Headquarters,"Luis Gomez Hortiguela (69), Lt. Gen. (former Captain General of Valencia);*",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,4,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,6,Explosives/Bombs/Dynamite,7,Grenade,,,,,,,,,Automatic firearms; Grenade,4,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906060002,1979,6,6,,0,,185,Spain,8,Western Europe,Basque Country,Vergara,43.118217,-2.413358,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,1,Business,5,Industrial/Textiles/Factory,Motorcycle Garage,"Luis Berasategui Mendizabal (34), owner",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,2,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906060006,1979,6,6,,1,11/06/1979,185,Spain,8,Western Europe,Navarre,Pamplona,42.817988,-1.644184,1,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Ministry of industry in Navame Province,"Ignacio Astiz Larrava, 33, Governement delegate",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),Politics-Military Wing,,,,,,0,,,0,3,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,1,0,0,5,,Spain,1,0,,,,,2,Hostage(s) released by perpetrators,1,,,,,PGIS,0,1,0,1,
197906070005,1979,6,7,,0,,185,Spain,8,Western Europe,Basque Country,Tolosa,43.136978,-2.073914,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Spanish Army,"Andres Varela (54), retired Mayor",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearms,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906090005,1979,6,9,,0,,185,Spain,8,Western Europe,Basque Country,Vitoria,42.846718,-2.671635,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",,Civil Guard Barracks,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,4,,,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,Rifles,0,,,3,,,1,3,Minor (likely < $1 million),2000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906130002,1979,6,13,,0,,185,Spain,8,Western Europe,Basque Country,Urizar de Lemoniz,43.413244,-2.902253,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Partly built nuclear power station (Iberduero),185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1,,,,,,1,3,Minor (likely < $1 million),50000,"Damages: explosion, damaged partially constructed nuclear power station and turbine, estimated at $50,000",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906140004,1979,6,14,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Public bldg,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906140010,1979,6,14,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,public bldg,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906140016,1979,6,14,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,public bldg,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906140022,1979,6,14,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,public bldg,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906140028,1979,6,14,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,public bldg,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906140034,1979,6,14,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,public bldg,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906190011,1979,6,19,,0,,185,Spain,8,Western Europe,Basque Country,Irun,43.338233,-1.789272,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,1,Business,7,Retail/Grocery/Bakery,Unk,"Hector Munoz, Antique dealer",43,Chile,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,0,0,,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197906220002,1979,6,22,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,68,Named Civilian,Unk,"Francisco Medina Albala (33), Bricklayer",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearms,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906240005,1979,6,24,,0,,185,Spain,8,Western Europe,Aragon,Huesca district,42.140102,-0.408898,3,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86,Place of Worship,,"catholic Religious Center, Opus Dei",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),20000,"Damages: explosion, damaged facility, estimated at $20,000 (catholic religious center)",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906240006,1979,6,24,,0,,185,Spain,8,Western Europe,Basque Country,Pasajes,43.32412,-1.929857,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,11,Maritime,58,Commercial Maritime,,Cargo Ship Montlhery (499 ton),69,France,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,2,Major (likely > $1 million but < $1 billion),10000000,"Damages: explosion, extent of damage unknown, estimated at $10,000,000 (cargo ship)",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197906260004,1979,6,26,,0,,185,Spain,8,Western Europe,Andalusia,Torremolinos,36.621787,-4.500273,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,8,Hotel/Resort,,hotel,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906270002,1979,6,27,,0,,185,Spain,8,Western Europe,Andalusia,Fuengirola,36.539004,-4.624353,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,"tennis courts, near busy hotel",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906280009,1979,6,28,,0,,185,Spain,8,Western Europe,Basque Country,Portugalete,43.320664,-3.020252,1,0,,,1,1,1,0,,,0,0,0,9,Unknown,,,,,20,Unknown,,,none,,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,1,,,0,5,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906290003,1979,6,29,,0,,185,Spain,8,Western Europe,Valencia,Benidorm,38.537043,-0.129077,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,,Photographers shop,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906290004,1979,6,29,,0,,185,Spain,8,Western Europe,Andalusia,Malaga,36.719648,-4.420016,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74,Marketplace/Plaza/Square,,town center,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,0,,,,"Damages: explosion, none, controlled detonation by disposal experts (town center)",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906290006,1979,6,29,,0,,185,Spain,8,Western Europe,Andalusia,Marbella,36.509937,-4.886352,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,2,Restaurant/Bar/Café,,Ice cream kiosk on beach,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,2,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
197906290007,1979,6,29,,0,,185,Spain,8,Western Europe,Andalusia,Marbella,36.509937,-4.886352,1,0,,,1,1,1,0,,,1,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,beach,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,0,,,,"Damages: explosion, none, controlled detonation by disposal experts (beach)",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,"197906290007, 197906290008, 197906290009, 197906290010"
197906290008,1979,6,29,,0,,185,Spain,8,Western Europe,Andalusia,Marbella,36.509937,-4.886352,1,0,,,1,1,1,0,,,1,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,beach,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,0,,,,"Damages: explosion, none, controlled detonation by disposal experts (beach)",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,"197906290008, 197906290007, 197906290009, 197906290010"
197906290009,1979,6,29,,0,,185,Spain,8,Western Europe,Andalusia,Marbella,36.509937,-4.886352,1,0,,,1,1,1,0,,,1,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,beach,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,0,,,,"Damages: explosion, none, controlled detonation by disposal experts (beach)",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,"197906290009, 197906290007, 197906290008, 197906290010"
197906290010,1979,6,29,,0,,185,Spain,8,Western Europe,Andalusia,Marbella,36.509937,-4.886352,1,0,,,1,1,1,0,,,1,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,beach,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,0,,,,"Damages: explosion, none, controlled detonation by disposal experts (beach)",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,"197906290010, 197906290007, 197906290008, 197906290009"
